mol_index,bit_id,description
28,42,Bit 42: no substructure found
29,42,Bit 42: no substructure found
30,42,Bit 42: substructure detected but no common functional groups matched
31,42,Bit 42: no substructure found
32,42,Bit 42: no substructure found
33,42,Bit 42: no substructure found
34,42,Bit 42: no substructure found
35,42,Bit 42: no substructure found
36,42,Bit 42: no substructure found
37,42,Bit 42: substructure detected but no common functional groups matched
38,42,Bit 42: substructure detected but no common functional groups matched
39,42,Bit 42: substructure detected but no common functional groups matched
40,42,Bit 42: substructure detected but no common functional groups matched
41,42,Bit 42: no substructure found
42,42,Bit 42: no substructure found
43,42,Bit 42: no substructure found
44,42,Bit 42: substructure detected but no common functional groups matched
45,42,Bit 42: substructure detected but no common functional groups matched
46,42,Bit 42: no substructure found
47,42,Bit 42: no substructure found
48,42,Bit 42: no substructure found
49,42,Bit 42: no substructure found
50,42,Bit 42: no substructure found
51,42,Bit 42: no substructure found
52,42,Bit 42: substructure detected but no common functional groups matched
53,42,Bit 42: substructure detected but no common functional groups matched
54,42,Bit 42: substructure detected but no common functional groups matched
55,42,Bit 42: no substructure found
56,42,Bit 42: substructure detected but no common functional groups matched
57,42,Bit 42: no substructure found
58,42,Bit 42: no substructure found
59,42,Bit 42: no substructure found
60,42,Bit 42: no substructure found
61,42,Bit 42: no substructure found
62,42,Bit 42: no substructure found
63,42,Bit 42: no substructure found
64,42,Bit 42: no substructure found
65,42,Bit 42: no substructure found
66,42,Bit 42: no substructure found
67,42,Bit 42: no substructure found
68,42,Bit 42: no substructure found
69,42,Bit 42: no substructure found
70,42,Bit 42: no substructure found
71,42,Bit 42: no substructure found
72,42,Bit 42: no substructure found
73,42,Bit 42: substructure detected but no common functional groups matched
74,42,Bit 42: no substructure found
75,42,Bit 42: no substructure found
76,42,Bit 42: no substructure found
77,42,Bit 42: no substructure found
78,42,Bit 42: no substructure found
79,42,Bit 42: no substructure found
80,42,Bit 42: no substructure found
81,42,Bit 42: substructure detected but no common functional groups matched
82,42,Bit 42: substructure detected but no common functional groups matched
83,42,Bit 42: substructure detected but no common functional groups matched
84,42,Bit 42: no substructure found
85,42,Bit 42: no substructure found
86,42,Bit 42: no substructure found
87,42,Bit 42: no substructure found
88,42,Bit 42: no substructure found
89,42,Bit 42: no substructure found
90,42,Bit 42: no substructure found
91,42,Bit 42: no substructure found
92,42,Bit 42: no substructure found
93,42,Bit 42: no substructure found
94,42,Bit 42: no substructure found
95,42,Bit 42: no substructure found
96,42,Bit 42: no substructure found
97,42,Bit 42: no substructure found
98,42,Bit 42: no substructure found
99,42,Bit 42: no substructure found
100,42,Bit 42: no substructure found
101,42,Bit 42: no substructure found
102,42,Bit 42: no substructure found
103,42,Bit 42: substructure detected but no common functional groups matched
104,42,Bit 42: no substructure found
105,42,Bit 42: no substructure found
106,42,Bit 42: no substructure found
107,42,Bit 42: substructure detected but no common functional groups matched
108,42,Bit 42: substructure detected but no common functional groups matched
109,42,Bit 42: no substructure found
110,42,Bit 42: no substructure found
111,42,Bit 42: no substructure found
112,42,Bit 42: substructure detected but no common functional groups matched
113,42,Bit 42: no substructure found
114,42,Bit 42: no substructure found
115,42,Bit 42: no substructure found
116,42,Bit 42: no substructure found
117,42,Bit 42: no substructure found
118,42,Bit 42: no substructure found
119,42,Bit 42: no substructure found
120,42,Bit 42: no substructure found
121,42,Bit 42: no substructure found
122,42,Bit 42: no substructure found
123,42,Bit 42: substructure detected but no common functional groups matched
124,42,Bit 42: no substructure found
125,42,Bit 42: no substructure found
126,42,Bit 42: no substructure found
127,42,Bit 42: no substructure found
128,42,Bit 42: no substructure found
129,42,Bit 42: no substructure found
130,42,Bit 42: no substructure found
131,42,Bit 42: no substructure found
132,42,Bit 42: no substructure found
133,42,Bit 42: no substructure found
134,42,Bit 42: substructure detected but no common functional groups matched
135,42,Bit 42: substructure detected but no common functional groups matched
136,42,Bit 42: no substructure found
137,42,Bit 42: no substructure found
138,42,Bit 42: no substructure found
139,42,Bit 42: no substructure found
140,42,Bit 42: substructure detected but no common functional groups matched
141,42,Bit 42: no substructure found
142,42,Bit 42: substructure detected but no common functional groups matched
143,42,Bit 42: substructure detected but no common functional groups matched
144,42,Bit 42: no substructure found
145,42,Bit 42: no substructure found
146,42,Bit 42: substructure detected but no common functional groups matched
147,42,Bit 42: no substructure found
148,42,Bit 42: no substructure found
149,42,Bit 42: no substructure found
150,42,Bit 42: no substructure found
151,42,Bit 42: substructure detected but no common functional groups matched
152,42,Bit 42: no substructure found
153,42,Bit 42: substructure detected but no common functional groups matched
154,42,Bit 42: no substructure found
155,42,Bit 42: no substructure found
156,42,Bit 42: substructure detected but no common functional groups matched
157,42,Bit 42: substructure detected but no common functional groups matched
158,42,Bit 42: no substructure found
159,42,Bit 42: no substructure found
160,42,Bit 42: no substructure found
161,42,Bit 42: no substructure found
162,42,Bit 42: substructure detected but no common functional groups matched
163,42,Bit 42: no substructure found
164,42,Bit 42: no substructure found
165,42,Bit 42: substructure detected but no common functional groups matched
166,42,Bit 42: no substructure found
167,42,Bit 42: substructure detected but no common functional groups matched
168,42,Bit 42: substructure detected but no common functional groups matched
169,42,Bit 42: no substructure found
170,42,Bit 42: no substructure found
171,42,Bit 42: no substructure found
172,42,Bit 42: no substructure found
173,42,Bit 42: no substructure found
174,42,Bit 42: no substructure found
175,42,Bit 42: no substructure found
176,42,Bit 42: no substructure found
177,42,Bit 42: no substructure found
178,42,Bit 42: no substructure found
179,42,Bit 42: no substructure found
180,42,Bit 42: no substructure found
181,42,Bit 42: no substructure found
182,42,Bit 42: substructure detected but no common functional groups matched
183,42,Bit 42: no substructure found
184,42,Bit 42: no substructure found
185,42,Bit 42: substructure detected but no common functional groups matched
186,42,Bit 42: no substructure found
187,42,Bit 42: no substructure found
188,42,Bit 42: no substructure found
189,42,Bit 42: no substructure found
190,42,Bit 42: no substructure found
191,42,Bit 42: no substructure found
192,42,Bit 42: no substructure found
193,42,Bit 42: no substructure found
194,42,Bit 42: substructure detected but no common functional groups matched
195,42,Bit 42: no substructure found
196,42,Bit 42: no substructure found
197,42,Bit 42: no substructure found
0,20,Bit 20: no substructure found
1,20,Bit 20: no substructure found
2,20,Bit 20: no substructure found
3,20,Bit 20: no substructure found
4,20,Bit 20: no substructure found
5,20,Bit 20: no substructure found
6,20,Bit 20: no substructure found
7,20,Bit 20: no substructure found
8,20,Bit 20: no substructure found
9,20,Bit 20: no substructure found
10,20,Bit 20: no substructure found
11,20,Bit 20: no substructure found
12,20,Bit 20: no substructure found
13,20,Bit 20: no substructure found
14,20,Bit 20: no substructure found
15,20,Bit 20: no substructure found
16,20,Bit 20: no substructure found
17,20,Bit 20: no substructure found
18,20,Bit 20: no substructure found
19,20,Bit 20: no substructure found
20,20,Bit 20: no substructure found
21,20,Bit 20: no substructure found
22,20,Bit 20: no substructure found
23,20,Bit 20: no substructure found
24,20,Bit 20: no substructure found
25,20,Bit 20: no substructure found
26,20,Bit 20: no substructure found
27,20,Bit 20: no substructure found
28,20,Bit 20: no substructure found
29,20,Bit 20: no substructure found
30,20,Bit 20: no substructure found
31,20,Bit 20: no substructure found
32,20,Bit 20: no substructure found
33,20,Bit 20: no substructure found
34,20,Bit 20: no substructure found
35,20,Bit 20: no substructure found
36,20,Bit 20: no substructure found
37,20,Bit 20: no substructure found
38,20,Bit 20: no substructure found
39,20,Bit 20: no substructure found
40,20,Bit 20: no substructure found
41,20,Bit 20: no substructure found
42,20,Bit 20: no substructure found
43,20,Bit 20: no substructure found
44,20,Bit 20: no substructure found
45,20,Bit 20: no substructure found
46,20,Bit 20: no substructure found
47,20,Bit 20: no substructure found
48,20,Bit 20: no substructure found
49,20,Bit 20: no substructure found
50,20,Bit 20: no substructure found
51,20,Bit 20: no substructure found
52,20,Bit 20: no substructure found
53,20,Bit 20: no substructure found
54,20,Bit 20: no substructure found
55,20,Bit 20: no substructure found
56,20,Bit 20: no substructure found
57,20,Bit 20: no substructure found
58,20,Bit 20: no substructure found
59,20,Bit 20: no substructure found
60,20,Bit 20: no substructure found
61,20,Bit 20: no substructure found
62,20,Bit 20: no substructure found
63,20,Bit 20: no substructure found
64,20,Bit 20: no substructure found
65,20,Bit 20: no substructure found
66,20,Bit 20: no substructure found
67,20,Bit 20: no substructure found
68,20,Bit 20: no substructure found
69,20,Bit 20: no substructure found
70,20,Bit 20: no substructure found
71,20,Bit 20: no substructure found
72,20,Bit 20: no substructure found
73,20,Bit 20: no substructure found
74,20,Bit 20: no substructure found
75,20,Bit 20: no substructure found
76,20,Bit 20: no substructure found
77,20,Bit 20: no substructure found
78,20,Bit 20: no substructure found
79,20,Bit 20: no substructure found
80,20,Bit 20: no substructure found
81,20,Bit 20: no substructure found
82,20,Bit 20: no substructure found
83,20,Bit 20: no substructure found
84,20,Bit 20: no substructure found
85,20,Bit 20: no substructure found
86,20,Bit 20: no substructure found
87,20,Bit 20: no substructure found
88,20,Bit 20: no substructure found
89,20,Bit 20: no substructure found
90,20,Bit 20: no substructure found
91,20,Bit 20: no substructure found
92,20,Bit 20: no substructure found
93,20,Bit 20: no substructure found
94,20,Bit 20: no substructure found
95,20,Bit 20: no substructure found
96,20,Bit 20: no substructure found
97,20,Bit 20: no substructure found
98,20,Bit 20: no substructure found
99,20,Bit 20: no substructure found
100,20,Bit 20: no substructure found
101,20,Bit 20: no substructure found
102,20,Bit 20: no substructure found
103,20,Bit 20: no substructure found
104,20,Bit 20: no substructure found
105,20,Bit 20: no substructure found
106,20,Bit 20: no substructure found
107,20,Bit 20: no substructure found
108,20,Bit 20: no substructure found
109,20,Bit 20: no substructure found
110,20,Bit 20: no substructure found
111,20,Bit 20: no substructure found
112,20,Bit 20: no substructure found
113,20,Bit 20: no substructure found
114,20,Bit 20: no substructure found
115,20,Bit 20: no substructure found
116,20,Bit 20: no substructure found
117,20,Bit 20: no substructure found
118,20,Bit 20: no substructure found
119,20,Bit 20: no substructure found
120,20,Bit 20: no substructure found
121,20,Bit 20: no substructure found
122,20,Bit 20: no substructure found
123,20,Bit 20: no substructure found
124,20,Bit 20: no substructure found
125,20,Bit 20: no substructure found
126,20,Bit 20: no substructure found
127,20,Bit 20: no substructure found
128,20,Bit 20: no substructure found
129,20,Bit 20: no substructure found
130,20,Bit 20: no substructure found
131,20,Bit 20: no substructure found
132,20,Bit 20: no substructure found
133,20,Bit 20: no substructure found
134,20,Bit 20: no substructure found
135,20,Bit 20: no substructure found
136,20,Bit 20: no substructure found
137,20,Bit 20: no substructure found
138,20,Bit 20: contains thioether
139,20,Bit 20: no substructure found
140,20,Bit 20: no substructure found
141,20,Bit 20: no substructure found
142,20,Bit 20: no substructure found
143,20,Bit 20: no substructure found
144,20,Bit 20: no substructure found
145,20,Bit 20: no substructure found
146,20,Bit 20: no substructure found
147,20,Bit 20: no substructure found
148,20,Bit 20: no substructure found
149,20,Bit 20: no substructure found
150,20,Bit 20: no substructure found
151,20,Bit 20: no substructure found
152,20,Bit 20: no substructure found
153,20,Bit 20: no substructure found
154,20,Bit 20: no substructure found
155,20,Bit 20: no substructure found
156,20,Bit 20: no substructure found
157,20,Bit 20: no substructure found
158,20,Bit 20: no substructure found
159,20,Bit 20: no substructure found
160,20,Bit 20: no substructure found
161,20,Bit 20: no substructure found
162,20,Bit 20: no substructure found
163,20,Bit 20: no substructure found
164,20,Bit 20: no substructure found
165,20,Bit 20: no substructure found
166,20,Bit 20: no substructure found
167,20,Bit 20: no substructure found
168,20,Bit 20: no substructure found
169,20,Bit 20: no substructure found
170,20,Bit 20: no substructure found
171,20,Bit 20: no substructure found
172,20,Bit 20: no substructure found
173,20,Bit 20: no substructure found
174,20,Bit 20: no substructure found
175,20,Bit 20: no substructure found
176,20,Bit 20: no substructure found
177,20,Bit 20: no substructure found
178,20,Bit 20: no substructure found
179,20,Bit 20: no substructure found
180,20,Bit 20: no substructure found
181,20,Bit 20: no substructure found
182,20,Bit 20: no substructure found
183,20,Bit 20: no substructure found
184,20,Bit 20: no substructure found
185,20,Bit 20: no substructure found
186,20,Bit 20: no substructure found
187,20,Bit 20: no substructure found
188,20,Bit 20: no substructure found
189,20,Bit 20: no substructure found
190,20,Bit 20: no substructure found
191,20,Bit 20: no substructure found
192,20,Bit 20: no substructure found
193,20,Bit 20: no substructure found
194,20,Bit 20: no substructure found
195,20,Bit 20: no substructure found
196,20,Bit 20: no substructure found
197,20,Bit 20: no substructure found
0,23,Bit 23: no substructure found
1,23,Bit 23: no substructure found
2,23,Bit 23: no substructure found
3,23,Bit 23: no substructure found
4,23,Bit 23: no substructure found
5,23,Bit 23: no substructure found
6,23,Bit 23: no substructure found
7,23,Bit 23: no substructure found
8,23,Bit 23: no substructure found
9,23,Bit 23: no substructure found
10,23,Bit 23: contains carboxylic acid and hydroxyl and ketone
11,23,Bit 23: no substructure found
12,23,Bit 23: no substructure found
13,23,Bit 23: no substructure found
14,23,Bit 23: no substructure found
15,23,Bit 23: no substructure found
16,23,Bit 23: no substructure found
17,23,Bit 23: no substructure found
18,23,Bit 23: no substructure found
19,23,Bit 23: no substructure found
20,23,Bit 23: no substructure found
21,23,Bit 23: no substructure found
22,23,Bit 23: no substructure found
23,23,Bit 23: no substructure found
24,23,Bit 23: no substructure found
25,23,Bit 23: no substructure found
26,23,Bit 23: no substructure found
27,23,Bit 23: no substructure found
28,23,Bit 23: no substructure found
29,23,Bit 23: no substructure found
30,23,Bit 23: no substructure found
31,23,Bit 23: no substructure found
32,23,Bit 23: no substructure found
33,23,Bit 23: no substructure found
34,23,Bit 23: no substructure found
35,23,Bit 23: no substructure found
36,23,Bit 23: no substructure found
37,23,Bit 23: no substructure found
38,23,Bit 23: no substructure found
39,23,Bit 23: no substructure found
40,23,Bit 23: no substructure found
41,23,Bit 23: no substructure found
42,23,Bit 23: no substructure found
43,23,Bit 23: no substructure found
44,23,Bit 23: no substructure found
45,23,Bit 23: no substructure found
46,23,Bit 23: no substructure found
47,23,Bit 23: no substructure found
48,23,Bit 23: no substructure found
49,23,Bit 23: no substructure found
50,23,Bit 23: no substructure found
51,23,Bit 23: no substructure found
52,23,Bit 23: no substructure found
53,23,Bit 23: no substructure found
54,23,Bit 23: no substructure found
55,23,Bit 23: no substructure found
56,23,Bit 23: no substructure found
57,23,Bit 23: no substructure found
58,23,Bit 23: no substructure found
59,23,Bit 23: no substructure found
60,23,Bit 23: no substructure found
61,23,Bit 23: no substructure found
62,23,Bit 23: no substructure found
63,23,Bit 23: no substructure found
64,23,Bit 23: no substructure found
65,23,Bit 23: no substructure found
66,23,Bit 23: no substructure found
67,23,Bit 23: no substructure found
68,23,Bit 23: no substructure found
69,23,Bit 23: no substructure found
70,23,Bit 23: no substructure found
71,23,Bit 23: no substructure found
72,23,Bit 23: no substructure found
73,23,Bit 23: no substructure found
74,23,Bit 23: no substructure found
75,23,Bit 23: no substructure found
76,23,Bit 23: no substructure found
77,23,Bit 23: no substructure found
78,23,Bit 23: no substructure found
79,23,Bit 23: no substructure found
80,23,Bit 23: no substructure found
81,23,Bit 23: no substructure found
82,23,Bit 23: no substructure found
83,23,Bit 23: no substructure found
84,23,Bit 23: no substructure found
85,23,Bit 23: no substructure found
86,23,Bit 23: no substructure found
87,23,Bit 23: no substructure found
88,23,Bit 23: no substructure found
89,23,Bit 23: no substructure found
90,23,Bit 23: no substructure found
91,23,Bit 23: no substructure found
92,23,Bit 23: no substructure found
93,23,Bit 23: no substructure found
94,23,Bit 23: no substructure found
95,23,Bit 23: no substructure found
96,23,Bit 23: no substructure found
97,23,Bit 23: no substructure found
98,23,Bit 23: no substructure found
99,23,Bit 23: no substructure found
100,23,Bit 23: no substructure found
101,23,Bit 23: no substructure found
102,23,Bit 23: no substructure found
103,23,Bit 23: no substructure found
104,23,Bit 23: no substructure found
105,23,Bit 23: no substructure found
106,23,Bit 23: no substructure found
107,23,Bit 23: no substructure found
108,23,Bit 23: no substructure found
109,23,Bit 23: no substructure found
110,23,Bit 23: no substructure found
111,23,Bit 23: no substructure found
112,23,Bit 23: no substructure found
113,23,Bit 23: no substructure found
114,23,Bit 23: no substructure found
115,23,Bit 23: no substructure found
116,23,Bit 23: no substructure found
117,23,Bit 23: no substructure found
118,23,Bit 23: no substructure found
119,23,Bit 23: no substructure found
120,23,Bit 23: no substructure found
121,23,Bit 23: no substructure found
122,23,Bit 23: no substructure found
123,23,Bit 23: no substructure found
124,23,Bit 23: no substructure found
125,23,Bit 23: no substructure found
126,23,Bit 23: no substructure found
127,23,Bit 23: no substructure found
128,23,Bit 23: no substructure found
129,23,Bit 23: no substructure found
130,23,Bit 23: no substructure found
131,23,Bit 23: no substructure found
132,23,Bit 23: no substructure found
133,23,Bit 23: no substructure found
134,23,Bit 23: no substructure found
135,23,Bit 23: no substructure found
136,23,Bit 23: no substructure found
137,23,Bit 23: no substructure found
138,23,Bit 23: no substructure found
139,23,Bit 23: no substructure found
140,23,Bit 23: no substructure found
141,23,Bit 23: no substructure found
142,23,Bit 23: no substructure found
143,23,Bit 23: no substructure found
144,23,Bit 23: no substructure found
145,23,Bit 23: no substructure found
146,23,Bit 23: no substructure found
147,23,Bit 23: no substructure found
148,23,Bit 23: no substructure found
149,23,Bit 23: no substructure found
150,23,Bit 23: no substructure found
151,23,Bit 23: no substructure found
152,23,Bit 23: no substructure found
153,23,Bit 23: no substructure found
154,23,Bit 23: no substructure found
155,23,Bit 23: no substructure found
156,23,Bit 23: no substructure found
157,23,Bit 23: no substructure found
158,23,Bit 23: no substructure found
159,23,Bit 23: no substructure found
160,23,Bit 23: no substructure found
161,23,Bit 23: no substructure found
162,23,Bit 23: no substructure found
163,23,Bit 23: no substructure found
164,23,Bit 23: no substructure found
165,23,Bit 23: no substructure found
166,23,Bit 23: no substructure found
167,23,Bit 23: no substructure found
168,23,Bit 23: no substructure found
169,23,Bit 23: no substructure found
170,23,Bit 23: no substructure found
171,23,Bit 23: no substructure found
172,23,Bit 23: no substructure found
173,23,Bit 23: no substructure found
174,23,Bit 23: no substructure found
175,23,Bit 23: no substructure found
176,23,Bit 23: no substructure found
177,23,Bit 23: no substructure found
178,23,Bit 23: no substructure found
179,23,Bit 23: no substructure found
180,23,Bit 23: no substructure found
181,23,Bit 23: no substructure found
182,23,Bit 23: no substructure found
183,23,Bit 23: no substructure found
184,23,Bit 23: no substructure found
185,23,Bit 23: no substructure found
186,23,Bit 23: no substructure found
187,23,Bit 23: no substructure found
188,23,Bit 23: no substructure found
189,23,Bit 23: no substructure found
190,23,Bit 23: no substructure found
191,23,Bit 23: no substructure found
192,23,Bit 23: no substructure found
193,23,Bit 23: no substructure found
194,23,Bit 23: no substructure found
195,23,Bit 23: no substructure found
196,23,Bit 23: no substructure found
197,23,Bit 23: no substructure found
0,12,Bit 12: no substructure found
1,12,Bit 12: no substructure found
2,12,Bit 12: no substructure found
3,12,Bit 12: no substructure found
4,12,Bit 12: no substructure found
5,12,Bit 12: no substructure found
6,12,Bit 12: no substructure found
7,12,Bit 12: no substructure found
8,12,Bit 12: no substructure found
9,12,Bit 12: no substructure found
10,12,Bit 12: no substructure found
11,12,Bit 12: no substructure found
12,12,Bit 12: no substructure found
13,12,Bit 12: no substructure found
14,12,Bit 12: no substructure found
15,12,Bit 12: no substructure found
16,12,Bit 12: no substructure found
17,12,Bit 12: no substructure found
18,12,Bit 12: no substructure found
19,12,Bit 12: no substructure found
20,12,Bit 12: no substructure found
21,12,Bit 12: no substructure found
22,12,Bit 12: no substructure found
23,12,Bit 12: no substructure found
24,12,Bit 12: no substructure found
25,12,Bit 12: no substructure found
26,12,Bit 12: no substructure found
27,12,Bit 12: no substructure found
28,12,Bit 12: no substructure found
29,12,Bit 12: no substructure found
30,12,Bit 12: no substructure found
31,12,Bit 12: no substructure found
32,12,Bit 12: no substructure found
33,12,Bit 12: no substructure found
34,12,Bit 12: no substructure found
35,12,Bit 12: no substructure found
36,12,Bit 12: no substructure found
37,12,Bit 12: no substructure found
38,12,Bit 12: no substructure found
39,12,Bit 12: no substructure found
40,12,Bit 12: no substructure found
41,12,Bit 12: no substructure found
42,12,Bit 12: no substructure found
43,12,Bit 12: no substructure found
44,12,Bit 12: no substructure found
45,12,Bit 12: no substructure found
46,12,Bit 12: no substructure found
47,12,Bit 12: no substructure found
48,12,Bit 12: no substructure found
49,12,Bit 12: no substructure found
50,12,Bit 12: no substructure found
51,12,Bit 12: no substructure found
52,12,Bit 12: no substructure found
53,12,Bit 12: no substructure found
54,12,Bit 12: no substructure found
55,12,Bit 12: no substructure found
56,12,Bit 12: no substructure found
57,12,Bit 12: no substructure found
58,12,Bit 12: no substructure found
59,12,Bit 12: no substructure found
60,12,Bit 12: no substructure found
61,12,Bit 12: no substructure found
62,12,Bit 12: no substructure found
63,12,Bit 12: no substructure found
64,12,Bit 12: no substructure found
65,12,Bit 12: no substructure found
66,12,Bit 12: no substructure found
67,12,Bit 12: no substructure found
68,12,Bit 12: no substructure found
69,12,Bit 12: no substructure found
70,12,Bit 12: no substructure found
71,12,Bit 12: no substructure found
72,12,Bit 12: no substructure found
73,12,Bit 12: no substructure found
74,12,Bit 12: no substructure found
75,12,Bit 12: no substructure found
76,12,Bit 12: no substructure found
77,12,Bit 12: no substructure found
78,12,Bit 12: no substructure found
79,12,Bit 12: no substructure found
80,12,Bit 12: no substructure found
81,12,Bit 12: no substructure found
82,12,Bit 12: no substructure found
83,12,Bit 12: no substructure found
84,12,Bit 12: no substructure found
85,12,Bit 12: no substructure found
86,12,Bit 12: no substructure found
87,12,Bit 12: no substructure found
88,12,Bit 12: no substructure found
89,12,Bit 12: no substructure found
90,12,Bit 12: no substructure found
91,12,Bit 12: no substructure found
92,12,Bit 12: no substructure found
93,12,Bit 12: no substructure found
94,12,Bit 12: no substructure found
95,12,Bit 12: no substructure found
96,12,Bit 12: no substructure found
97,12,Bit 12: no substructure found
98,12,Bit 12: no substructure found
99,12,Bit 12: no substructure found
100,12,Bit 12: no substructure found
101,12,Bit 12: no substructure found
102,12,Bit 12: no substructure found
103,12,Bit 12: no substructure found
104,12,Bit 12: no substructure found
105,12,Bit 12: no substructure found
106,12,Bit 12: no substructure found
107,12,Bit 12: no substructure found
108,12,Bit 12: no substructure found
109,12,Bit 12: no substructure found
110,12,Bit 12: no substructure found
111,12,Bit 12: no substructure found
112,12,Bit 12: no substructure found
113,12,Bit 12: no substructure found
114,12,Bit 12: no substructure found
115,12,Bit 12: no substructure found
116,12,Bit 12: no substructure found
117,12,Bit 12: no substructure found
118,12,Bit 12: no substructure found
119,12,Bit 12: no substructure found
120,12,Bit 12: no substructure found
121,12,Bit 12: no substructure found
122,12,Bit 12: no substructure found
123,12,Bit 12: no substructure found
124,12,Bit 12: no substructure found
125,12,Bit 12: no substructure found
126,12,Bit 12: no substructure found
127,12,Bit 12: no substructure found
128,12,Bit 12: no substructure found
129,12,Bit 12: no substructure found
130,12,Bit 12: no substructure found
131,12,Bit 12: no substructure found
132,12,Bit 12: no substructure found
133,12,Bit 12: no substructure found
134,12,Bit 12: no substructure found
135,12,Bit 12: no substructure found
136,12,Bit 12: no substructure found
137,12,Bit 12: no substructure found
138,12,Bit 12: no substructure found
139,12,Bit 12: no substructure found
140,12,Bit 12: no substructure found
141,12,Bit 12: no substructure found
142,12,Bit 12: no substructure found
143,12,Bit 12: no substructure found
144,12,Bit 12: no substructure found
145,12,Bit 12: no substructure found
146,12,Bit 12: no substructure found
147,12,Bit 12: no substructure found
148,12,Bit 12: no substructure found
149,12,Bit 12: no substructure found
150,12,Bit 12: no substructure found
151,12,Bit 12: no substructure found
152,12,Bit 12: no substructure found
153,12,Bit 12: no substructure found
154,12,Bit 12: no substructure found
155,12,Bit 12: no substructure found
156,12,Bit 12: no substructure found
157,12,Bit 12: no substructure found
158,12,Bit 12: no substructure found
159,12,Bit 12: no substructure found
160,12,Bit 12: no substructure found
161,12,Bit 12: no substructure found
162,12,Bit 12: no substructure found
163,12,Bit 12: no substructure found
164,12,Bit 12: no substructure found
165,12,Bit 12: no substructure found
166,12,Bit 12: no substructure found
167,12,Bit 12: no substructure found
168,12,Bit 12: no substructure found
169,12,Bit 12: no substructure found
170,12,Bit 12: no substructure found
171,12,Bit 12: no substructure found
172,12,Bit 12: no substructure found
173,12,Bit 12: no substructure found
174,12,Bit 12: no substructure found
175,12,Bit 12: no substructure found
176,12,Bit 12: no substructure found
177,12,Bit 12: no substructure found
178,12,Bit 12: no substructure found
179,12,Bit 12: no substructure found
180,12,Bit 12: no substructure found
181,12,Bit 12: no substructure found
182,12,Bit 12: no substructure found
183,12,Bit 12: no substructure found
184,12,Bit 12: no substructure found
185,12,Bit 12: no substructure found
186,12,Bit 12: no substructure found
187,12,Bit 12: no substructure found
188,12,Bit 12: no substructure found
189,12,Bit 12: no substructure found
190,12,Bit 12: no substructure found
191,12,Bit 12: no substructure found
192,12,Bit 12: no substructure found
193,12,Bit 12: no substructure found
194,12,Bit 12: no substructure found
195,12,Bit 12: no substructure found
196,12,Bit 12: no substructure found
197,12,Bit 12: no substructure found
0,5,Bit 5: no substructure found
1,5,Bit 5: no substructure found
2,5,Bit 5: no substructure found
3,5,Bit 5: no substructure found
4,5,Bit 5: no substructure found
5,5,Bit 5: no substructure found
6,5,Bit 5: no substructure found
7,5,Bit 5: no substructure found
8,5,Bit 5: no substructure found
9,5,Bit 5: no substructure found
10,5,Bit 5: no substructure found
11,5,Bit 5: no substructure found
12,5,Bit 5: no substructure found
13,5,Bit 5: contains halide
14,5,Bit 5: no substructure found
15,5,Bit 5: no substructure found
16,5,Bit 5: no substructure found
17,5,Bit 5: no substructure found
18,5,Bit 5: no substructure found
19,5,Bit 5: no substructure found
20,5,Bit 5: no substructure found
21,5,Bit 5: no substructure found
22,5,Bit 5: no substructure found
23,5,Bit 5: no substructure found
24,5,Bit 5: no substructure found
25,5,Bit 5: no substructure found
26,5,Bit 5: no substructure found
27,5,Bit 5: no substructure found
28,5,Bit 5: no substructure found
29,5,Bit 5: no substructure found
30,5,Bit 5: no substructure found
31,5,Bit 5: no substructure found
32,5,Bit 5: no substructure found
33,5,Bit 5: no substructure found
34,5,Bit 5: no substructure found
35,5,Bit 5: no substructure found
36,5,Bit 5: no substructure found
37,5,Bit 5: no substructure found
38,5,Bit 5: no substructure found
39,5,Bit 5: no substructure found
40,5,Bit 5: no substructure found
41,5,Bit 5: no substructure found
42,5,Bit 5: no substructure found
43,5,Bit 5: no substructure found
44,5,Bit 5: no substructure found
45,5,Bit 5: no substructure found
46,5,Bit 5: no substructure found
47,5,Bit 5: no substructure found
48,5,Bit 5: no substructure found
49,5,Bit 5: no substructure found
50,5,Bit 5: no substructure found
51,5,Bit 5: no substructure found
52,5,Bit 5: contains halide
53,5,Bit 5: no substructure found
54,5,Bit 5: no substructure found
55,5,Bit 5: no substructure found
56,5,Bit 5: no substructure found
57,5,Bit 5: no substructure found
58,5,Bit 5: no substructure found
59,5,Bit 5: no substructure found
60,5,Bit 5: no substructure found
61,5,Bit 5: no substructure found
62,5,Bit 5: no substructure found
63,5,Bit 5: no substructure found
64,5,Bit 5: no substructure found
65,5,Bit 5: no substructure found
66,5,Bit 5: no substructure found
67,5,Bit 5: no substructure found
68,5,Bit 5: no substructure found
69,5,Bit 5: no substructure found
70,5,Bit 5: no substructure found
71,5,Bit 5: no substructure found
72,5,Bit 5: no substructure found
73,5,Bit 5: no substructure found
74,5,Bit 5: no substructure found
75,5,Bit 5: no substructure found
76,5,Bit 5: no substructure found
77,5,Bit 5: no substructure found
78,5,Bit 5: no substructure found
79,5,Bit 5: no substructure found
80,5,Bit 5: no substructure found
81,5,Bit 5: no substructure found
82,5,Bit 5: no substructure found
83,5,Bit 5: no substructure found
84,5,Bit 5: contains halide
85,5,Bit 5: no substructure found
86,5,Bit 5: no substructure found
87,5,Bit 5: no substructure found
